version,direction,model,id,top_candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,CE,deepseek__deepseek-v4-flash,158,C,8.0,5.0,2.653846,17.0,0.034024,0.617647,0.542169,0.0,3.0,0.554745,83.0,5.0,16.6,2.012535022,-0.208647549,-1.204547634,-0.427981317,-2.015837449,0.04954079,0.419453397,-0.849663104,1.685513898,-1.862832739,3.810052264,12.535735676,-0.9977626
kimi-version,CE,deepseek__deepseek-v4-flash,159,B,14.0,10.0,3.505155,43.0,0.036136,0.488182,0.43,13.0,5.0,0.532934,100.0,3.0,33.333333,4.774224285,2.552701702,0.073841412,1.792902095,-1.973918327,-0.866044205,-0.537672844,3.418021137,3.190034025,-1.876171133,5.04778666,6.149075968,0.333904673
kimi-version,CE,deepseek__deepseek-v4-flash,160,B,10.0,7.0,2.852273,22.0,0.032412,0.475962,0.430108,0.0,5.0,0.558824,93.0,5.0,18.6,2.93309811,0.895892151,-0.906574861,-0.000888353,-2.047832537,-0.952464848,-0.536751292,-0.849663104,3.190034025,-1.860338249,4.538131321,12.535735676,-0.838599178
kimi-version,CE,deepseek__deepseek-v4-flash,161,A,9.0,6.0,2.788732,16.0,0.039278,0.530263,0.539474,11.0,0.0,0.637255,76.0,5.0,15.2,2.472816566,0.343622301,-1.001992763,-0.51339991,-1.911555693,-0.568444605,0.396457246,2.761454331,-0.571266292,-1.812374213,3.300396925,12.535735676,-1.109176996
kimi-version,CE,deepseek__deepseek-v4-flash,162,C,7.0,8.0,2.707692,19.0,0.041657,0.647368,0.608696,3.0,4.0,0.583333,69.0,4.0,17.25,1.552253478,1.448162002,-1.123688467,-0.257144132,-1.864337136,0.259729656,0.987121268,0.135187105,2.437773962,-1.845349908,2.790741585,9.342405822,-0.946034488
kimi-version,CE,deepseek__deepseek-v4-flash,163,A,10.0,7.0,3.774194,43.0,0.060874,0.482812,0.40625,0.0,2.0,0.631579,64.0,2.0,32.0,2.93309811,0.895892151,0.477850428,1.792902095,-1.482916787,-0.904021198,-0.740329088,-0.849663104,0.933253835,-1.815845339,2.426702057,2.955746113,0.227795751
kimi-version,CE,deepseek__deepseek-v4-flash,164,B,19.0,5.0,3.191667,31.0,0.026597,0.407143,0.301587,6.0,2.0,0.658537,126.0,6.0,21.0,7.075632004,-0.208647549,-0.396915534,0.767878982,-2.163249061,-1.439157342,-1.633407424,1.120037315,0.933253835,-1.799359325,6.940792207,15.729065531,-0.647603071
kimi-version,CE,deepseek__deepseek-v4-flash,165,B,7.0,5.0,3.554217,20.0,0.042822,0.667045,0.546512,0.0,4.0,0.736842,86.0,3.0,28.666667,1.552253478,-0.208647549,0.147516568,-0.171725539,-1.841214135,0.398886694,0.456511758,-0.849663104,2.437773962,-1.751472343,4.028475981,6.149075968,-0.037476593
kimi-version,CE,deepseek__deepseek-v4-flash,166,B,14.0,7.0,3.547368,44.0,0.037341,0.471739,0.474747,6.0,7.0,0.594406,99.0,4.0,24.75,4.774224285,0.895892151,0.1372316,1.878320688,-1.950001403,-0.982330182,-0.155851415,1.120037315,4.694554152,-1.838578277,4.974978755,9.342405822,-0.349171655
kimi-version,CE,deepseek__deepseek-v4-flash,167,B,14.0,7.0,4.181818,27.0,0.042241,0.564035,0.421569,15.0,0.0,0.620438,102.0,3.0,34.0,4.774224285,0.895892151,1.089969008,0.426204611,-1.852745863,-0.3296068,-0.609613678,4.074587943,-0.571266292,-1.822658554,5.193402472,6.149075968,0.386959173
kimi-version,CE,deepseek__deepseek-v4-flash,168,C,13.0,7.0,3.376344,42.0,0.036305,0.653774,0.53125,16.0,2.0,0.554054,96.0,3.0,32.0,4.313942741,0.895892151,-0.119590786,1.707483503,-1.970564003,0.305033309,0.326282722,4.402871346,0.933253835,-1.863255316,4.756555038,6.149075968,0.227795751
kimi-version,CE,deepseek__deepseek-v4-flash,169,B,20.0,6.0,3.541667,37.0,0.029514,0.500962,0.264,21.0,5.0,0.809917,125.0,5.0,25.0,7.535913548,0.343622301,0.128670553,1.280390539,-2.105352242,-0.775663204,-1.954133329,6.044288362,3.190034025,-1.706783738,6.867984302,12.535735676,-0.329276227
kimi-version,CE,deepseek__deepseek-v4-flash,170,C,9.0,9.0,3.258929,37.0,0.029098,0.628814,0.525862,7.0,0.0,0.699301,116.0,4.0,29.0,2.472816566,2.000431852,-0.295909902,1.280390539,-2.113609039,0.128514548,0.280307487,1.448320718,-0.571266292,-1.774430331,6.212713151,9.342405822,-0.010949382
kimi-version,CE,deepseek__deepseek-v4-flash,171,A,9.0,6.0,3.194805,23.0,0.041491,0.411111,0.506173,3.0,0.0,0.575,81.0,4.0,20.25,2.472816566,0.343622301,-0.392203279,0.084530239,-1.867631915,-1.411095385,0.112303327,0.135187105,-0.571266292,-1.850445908,3.664436453,9.342405822,-0.707289355
kimi-version,CE,deepseek__deepseek-v4-flash,172,A,18.0,7.0,3.361446,38.0,0.040499,0.536,0.418605,22.0,1.0,0.510345,86.0,3.0,28.666667,6.61535046,0.895892151,-0.141962733,1.365809131,-1.8873212,-0.527872164,-0.634905177,6.372571765,0.180993771,-1.889985309,4.028475981,6.149075968,-0.037476593
kimi-version,CE,deepseek__deepseek-v4-flash,173,A,9.0,8.0,3.058824,22.0,0.044983,0.635897,0.471429,9.0,3.0,0.632653,70.0,2.0,35.0,2.472816566,1.448162002,-0.596402484,-0.000888353,-1.798322457,0.17860599,-0.184163559,2.104887524,1.685513898,-1.81518854,2.863549491,2.955746113,0.466540884
kimi-version,CE,deepseek__deepseek-v4-flash,174,A,16.0,7.0,4.114286,42.0,0.039184,0.68125,0.416667,28.0,3.0,0.539877,108.0,3.0,36.0,5.694787373,0.895892151,0.988557923,1.707483503,-1.913421411,0.499345388,-0.651441926,8.342272184,1.685513898,-1.871925181,5.630249906,6.149075968,0.546122595
kimi-version,CE,deepseek__deepseek-v4-flash,175,A,7.0,5.0,3.657143,22.0,0.052245,0.73,0.569444,7.0,0.0,0.717391,72.0,2.0,36.0,1.552253478,-0.208647549,0.302077922,-0.000888353,-1.654185777,0.844108594,0.652188094,1.448320718,-0.571266292,-1.763367493,3.009165302,2.955746113,0.546122595
kimi-version,CE,deepseek__deepseek-v4-flash,176,C,11.0,8.0,3.48913,40.0,0.037925,0.568,0.368421,4.0,7.0,0.57554,95.0,3.0,31.666667,3.393379654,1.448162002,0.049777078,1.536646317,-1.938410131,-0.301566059,-1.063119954,0.463470509,4.694554152,-1.850115674,4.683747132,6.149075968,0.20126854
kimi-version,CE,deepseek__deepseek-v4-flash,177,B,8.0,5.0,2.553191,13.0,0.054323,0.580769,0.352941,0.0,6.0,0.608108,51.0,4.0,12.75,2.012535022,-0.208647549,-1.355698684,-0.769655689,-1.612941489,-0.211262852,-1.19520916,-0.849663104,3.942294088,-1.830198896,1.480199283,9.342405822,-1.304152188
kimi-version,CE,deepseek__deepseek-v4-flash,178,A,10.0,7.0,3.269841,34.0,0.051902,0.5375,0.272727,4.0,3.0,0.815385,66.0,3.0,22.0,2.93309811,0.895892151,-0.279523629,1.02413476,-1.660993665,-0.517264065,-1.879666758,0.463470509,1.685513898,-1.703439814,2.572317868,6.149075968,-0.56802136
kimi-version,CE,deepseek__deepseek-v4-flash,179,A,6.0,4.0,3.5,23.0,0.072917,0.524074,0.52,2.0,0.0,0.625,50.0,2.0,25.0,1.091971935,-0.7609174,0.06610028,0.084530239,-1.243886487,-0.61221362,0.230287659,-0.193096298,-0.571266292,-1.819868689,1.407391378,2.955746113,-0.329276227
kimi-version,CE,deepseek__deepseek-v4-flash,180,A,13.0,5.0,3.327869,16.0,0.054555,0.411538,0.28125,4.0,2.0,0.714286,64.0,3.0,21.333333,4.313942741,-0.208647549,-0.192384459,-0.51339991,-1.608336737,-1.408075613,-1.806940899,0.463470509,0.933253835,-1.765266338,2.426702057,6.149075968,-0.621075861
kimi-version,CE,deepseek__deepseek-v4-flash,181,B,6.0,7.0,2.6875,12.0,0.05599,0.68913,0.431373,0.0,0.0,0.56962,51.0,3.0,17.0,1.091971935,0.895892151,-1.154010279,-0.855074281,-1.579854757,0.555073267,-0.52595718,-0.849663104,-0.571266292,-1.853736016,1.480199283,6.149075968,-0.965929916
kimi-version,CE,deepseek__deepseek-v4-flash,182,C,10.0,5.0,3.285714,29.0,0.042672,0.627632,0.444444,5.0,7.0,0.575,81.0,4.0,20.25,2.93309811,-0.208647549,-0.255687549,0.597041796,-1.844191345,0.120155366,-0.414423716,0.791753912,4.694554152,-1.850445908,3.664436453,9.342405822,-0.707289355
kimi-version,CE,deepseek__deepseek-v4-flash,183,C,10.0,5.0,3.207792,14.0,0.04166,0.515116,0.5125,3.0,10.0,0.477707,80.0,3.0,26.666667,2.93309811,-0.208647549,-0.372701032,-0.684237096,-1.864277592,-0.675565185,0.166290951,0.135187105,6.951334342,-1.909944894,3.591628547,6.149075968,-0.196640015
kimi-version,CE,deepseek__deepseek-v4-flash,184,C,8.0,8.0,5.036364,48.0,0.09157,0.485294,0.446429,10.0,4.0,0.539326,56.0,1.0,56.0,2.012535022,1.448162002,2.373218975,2.219995059,-0.873660449,-0.886468331,-0.397485921,2.433170927,2.437773962,-1.872262142,1.844238812,-0.237583741,2.137756817
kimi-version,CE,deepseek__deepseek-v4-flash,185,C,13.0,6.0,2.676056,18.0,0.037691,0.628378,0.460526,12.0,0.0,0.721649,76.0,5.0,15.2,4.313942741,0.343622301,-1.171195443,-0.342562725,-1.943054579,0.125431127,-0.277197707,3.089737734,-0.571266292,-1.760763537,3.300396925,12.535735676,-1.109176996
kimi-version,CE,deepseek__deepseek-v4-flash,186,B,13.0,13.0,3.030928,37.0,0.031247,0.533636,0.509804,6.0,7.0,0.534591,102.0,5.0,20.4,4.313942741,4.209511253,-0.638293197,1.280390539,-2.070955538,-0.544590527,0.143286267,1.120037315,4.694554152,-1.875157804,5.193402472,12.535735676,-0.695352098
kimi-version,CE,deepseek__deepseek-v4-flash,187,A,9.0,10.0,3.934783,46.0,0.042769,0.632692,0.542553,6.0,0.0,0.568182,94.0,2.0,47.0,2.472816566,2.552701702,0.719002839,2.049157874,-1.842266083,0.155940019,0.422730028,1.120037315,-0.571266292,-1.854615417,4.610939226,2.955746113,1.421521417
kimi-version,CE,deepseek__deepseek-v4-flash,188,A,12.0,11.0,3.904255,39.0,0.041535,0.528947,0.364583,12.0,4.0,0.712,96.0,2.0,48.0,3.853661197,3.104971552,0.673159719,1.451227724,-1.8667586,-0.577751444,-1.095869203,3.089737734,2.437773962,-1.766664329,4.756555038,2.955746113,1.501103129
kimi-version,CE,deepseek__deepseek-v4-flash,189,C,10.0,7.0,3.25,25.0,0.03869,0.509259,0.494253,6.0,0.0,0.562044,87.0,3.0,29.0,2.93309811,0.895892151,-0.309318353,0.255367425,-1.923226358,-0.716986275,0.010591225,1.120037315,-0.571266292,-1.858369076,4.101283887,6.149075968,-0.010949382
kimi-version,CE,deepseek__deepseek-v4-flash,190,B,9.0,5.0,3.0,16.0,0.051724,0.525714,0.5,3.0,2.0,0.46789,62.0,4.0,15.5,2.472816566,-0.208647549,-0.684736987,-0.51339991,-1.664526621,-0.600615432,0.059629769,0.135187105,0.933253835,-1.915948425,2.281086246,9.342405822,-1.085302482
kimi-version,CE,deepseek__deepseek-v4-flash,191,B,9.0,5.0,3.774194,23.0,0.060874,0.668421,0.461538,0.0,0.0,0.514286,65.0,3.0,21.666667,2.472816566,-0.208647549,0.477850428,0.084530239,-1.482916787,0.408617857,-0.268562418,-0.849663104,-0.571266292,-1.887575213,2.499509963,6.149075968,-0.594548571
kimi-version,CE,deepseek__deepseek-v4-flash,192,A,8.0,8.0,3.508197,38.0,0.057511,0.55625,0.428571,3.0,1.0,0.666667,63.0,2.0,31.5,2.012535022,1.448162002,0.078409506,1.365809131,-1.549665844,-0.384662832,-0.549866351,0.135187105,0.180993771,-1.79438747,2.353894151,2.955746113,0.188004895
kimi-version,CE,deepseek__deepseek-v4-flash,193,B,12.0,10.0,2.844156,26.0,0.036937,0.475581,0.45122,7.0,1.0,0.6,82.0,5.0,16.4,3.853661197,2.552701702,-0.918763953,0.340786018,-1.958020023,-0.955159305,-0.356604823,1.448320718,0.180993771,-1.835157298,3.737244359,12.535735676,-1.013678942
kimi-version,CE,deepseek__deepseek-v4-flash,194,B,13.0,6.0,3.256757,25.0,0.04401,0.438095,0.38961,12.0,0.0,0.573913,77.0,3.0,25.666667,4.313942741,0.343622301,-0.299171539,0.255367425,-1.817634629,-1.220262763,-0.882316453,3.089737734,-0.571266292,-1.851110656,3.37320483,6.149075968,-0.276221726
kimi-version,CE,deepseek__deepseek-v4-flash,195,B,9.0,10.0,3.285714,44.0,0.031293,0.451136,0.472222,8.0,0.0,0.684932,108.0,3.0,36.0,2.472816566,2.552701702,-0.255687549,1.878320688,-2.070042527,-1.128035953,-0.177396973,1.776604121,-0.571266292,-1.783217612,5.630249906,6.149075968,0.546122595
kimi-version,CE,deepseek__deepseek-v4-flash,196,C,13.0,5.0,3.453488,14.0,0.040157,0.551163,0.366667,5.0,0.0,0.598361,90.0,4.0,22.5,4.313942741,-0.208647549,-0.003745606,-0.684237096,-1.89410924,-0.420638431,-1.078086651,0.791753912,-0.571266292,-1.836159619,4.319707604,9.342405822,-0.528230505
kimi-version,CE,deepseek__deepseek-v4-flash,197,A,12.0,7.0,4.433735,35.0,0.053418,0.592105,0.470588,9.0,1.0,0.576,85.0,2.0,42.5,3.853661197,0.895892151,1.468266352,1.109553353,-1.630903992,-0.131093914,-0.191339723,2.104887524,0.180993771,-1.849834363,3.955668076,2.955746113,1.063403718
kimi-version,CE,deepseek__deepseek-v4-flash,198,A,8.0,7.0,2.706667,18.0,0.036089,0.5125,0.5625,0.0,8.0,0.613208,80.0,5.0,16.0,2.012535022,0.895892151,-1.125227683,-0.342562725,-1.974851186,-0.694065709,0.592935675,-0.849663104,5.446814215,-1.82708002,3.591628547,12.535735676,-1.045511627
kimi-version,CE,deepseek__deepseek-v4-flash,199,A,11.0,5.0,3.558824,20.0,0.03489,0.74717,0.542056,10.0,4.0,0.538961,107.0,5.0,21.4,3.393379654,-0.208647549,0.154434783,-0.171725539,-1.998649021,0.965535964,0.41848918,2.433170927,2.437773962,-1.872485355,5.557442,12.535735676,-0.615770387
kimi-version,CE,deepseek__deepseek-v4-flash,200,B,5.0,6.0,4.368421,26.0,0.076639,0.612121,0.583333,6.0,0.0,0.510204,60.0,3.0,20.0,0.631690391,0.343622301,1.370185981,0.340786018,-1.170011973,0.010460554,0.770701465,1.120037315,-0.571266292,-1.890071537,2.135470434,6.149075968,-0.727184782
kimi-version,CE,google__gemini-3-flash-preview,001,C,13.0,12.0,3.919643,54.0,0.034997,0.498077,0.495652,3.0,9.0,0.664179,115.0,3.0,38.333333,4.313942741,3.657241403,0.696267487,2.732506616,-1.996525278,-0.796066114,0.022528744,0.135187105,6.199074279,-1.795908992,6.139905245,6.149075968,0.731813228
kimi-version,CE,google__gemini-3-flash-preview,002,C,18.0,6.0,3.760684,29.0,0.032143,0.590179,0.401639,15.0,2.0,0.594937,122.0,5.0,24.4,6.61535046,0.343622301,0.457562805,0.597041796,-2.053171668,-0.144714713,-0.779674265,4.074587943,0.933253835,-1.838253547,6.649560585,12.535735676,-0.377025253
kimi-version,CE,google__gemini-3-flash-preview,003,B,13.0,7.0,3.170213,25.0,0.033726,0.466667,0.459184,3.0,5.0,0.598425,98.0,4.0,24.5,4.313942741,0.895892151,-0.42913246,0.255367425,-2.021752174,-1.0181997,-0.288648852,0.135187105,3.190034025,-1.836120481,4.902170849,9.342405822,-0.369067082
kimi-version,CE,google__gemini-3-flash-preview,004,C,12.0,6.0,2.9,15.0,0.041429,0.457895,0.418919,6.0,0.0,0.556522,74.0,4.0,18.5,3.853661197,0.343622301,-0.834904441,-0.598818503,-1.868862496,-1.08023586,-0.632225848,1.120037315,-0.571266292,-1.861746024,3.154781113,9.342405822,-0.846557349
kimi-version,CE,google__gemini-3-flash-preview,005,B,6.0,4.0,2.595745,10.0,0.055229,0.580645,0.45098,3.0,0.0,0.348624,51.0,4.0,12.75,1.091971935,-0.7609174,-1.291796426,-1.025911467,-1.594959138,-0.212139788,-0.358652718,0.135187105,-0.571266292,-1.988884876,1.480199283,9.342405822,-1.304152188
kimi-version,CE,google__gemini-3-flash-preview,006,C,7.0,9.0,3.45098,26.0,0.067666,0.413793,0.471698,6.0,0.0,0.613333,53.0,2.0,26.5,1.552253478,2.000431852,-0.007511806,0.340786018,-1.348108699,-1.392128105,-0.18186821,1.120037315,-0.571266292,-1.827003577,1.625815095,2.955746113,-0.20990366
kimi-version,CE,google__gemini-3-flash-preview,007,C,14.0,8.0,4.62766,30.0,0.04923,0.595349,0.346939,6.0,3.0,0.587302,98.0,4.0,24.5,4.774224285,1.448162002,1.759478586,0.682460389,-1.714027706,-0.108152133,-1.246423593,1.120037315,1.685513898,-1.842922689,4.902170849,9.342405822,-0.369067082
kimi-version,CE,google__gemini-3-flash-preview,008,A,24.0,8.0,3.243902,32.0,0.026373,0.6125,0.3,21.0,0.0,0.713333,130.0,7.0,18.571429,9.377039723,1.448162002,-0.318475565,0.853297575,-2.167695028,0.013140867,-1.646949127,6.044288362,-0.571266292,-1.76584914,7.23202383,18.922395385,-0.840872907
kimi-version,CE,google__gemini-3-flash-preview,009,B,9.0,5.0,3.596774,25.0,0.058012,0.643243,0.578125,7.0,9.0,0.654762,64.0,2.0,32.0,2.472816566,-0.208647549,0.211423332,0.255367425,-1.539721961,0.230557385,0.726262151,1.448320718,6.199074279,-1.801667905,2.426702057,2.955746113,0.227795751
kimi-version,CE,google__gemini-3-flash-preview,010,A,8.0,7.0,3.595745,26.0,0.076505,0.451923,0.458333,3.0,1.0,0.652174,48.0,1.0,48.0,2.012535022,0.895892151,0.209878108,0.340786018,-1.172671614,-1.122470237,-0.295910345,0.135187105,0.180993771,-1.803250582,1.261775567,-0.237583741,1.501103129
kimi-version,CE,google__gemini-3-flash-preview,011,B,7.0,7.0,3.656716,31.0,0.054578,0.5375,0.565217,6.0,0.0,0.652174,69.0,2.0,34.5,1.552253478,0.895892151,0.301436707,0.767878982,-1.607880231,-0.517264065,0.616119549,1.120037315,-0.571266292,-1.803250582,2.790741585,2.955746113,0.426750029
kimi-version,CE,google__gemini-3-flash-preview,012,C,11.0,8.0,3.458333,37.0,0.048032,0.523864,0.381579,6.0,3.0,0.5,76.0,4.0,19.0,3.393379654,1.448162002,0.003530007,1.280390539,-1.737805694,-0.613698754,-0.950844128,1.120037315,1.685513898,-1.896311736,3.300396925,9.342405822,-0.806766493
kimi-version,CE,google__gemini-3-flash-preview,013,B,8.0,10.0,3.710843,41.0,0.044709,0.455952,0.488372,0.0,6.0,0.686441,86.0,3.0,28.666667,2.012535022,2.552701702,0.382717844,1.62206491,-1.803760828,-1.093976884,-0.039590728,-0.849663104,3.942294088,-1.782294791,4.028475981,6.149075968,-0.037476593
kimi-version,CE,google__gemini-3-flash-preview,014,B,5.0,7.0,3.111111,17.0,0.08642,0.597826,0.578947,4.0,3.0,0.390805,38.0,2.0,19.0,0.631690391,0.895892151,-0.517884428,-0.427981317,-0.975878006,-0.090634626,0.73327619,0.463470509,1.685513898,-1.963089323,0.53369651,2.955746113,-0.806766493
kimi-version,CE,google__gemini-3-flash-preview,015,A,14.0,5.0,3.307692,20.0,0.036348,0.642553,0.5,13.0,6.0,0.731481,94.0,3.0,31.333333,4.774224285,-0.208647549,-0.222683746,-0.171725539,-1.969710536,0.225677659,0.059629769,3.418021137,3.942294088,-1.754750833,4.610939226,6.149075968,0.17474125
kimi-version,CE,google__gemini-3-flash-preview,016,B,6.0,5.0,3.522727,23.0,0.080062,0.552,0.543478,6.0,1.0,0.512821,46.0,2.0,23.0,1.091971935,-0.208647549,0.100228837,0.084530239,-1.102072031,-0.414719112,0.430622956,1.120037315,0.180993771,-1.888471125,1.116159755,2.955746113,-0.488439649
kimi-version,CE,google__gemini-3-flash-preview,017,B,10.0,7.0,3.386364,25.0,0.038481,0.64717,0.571429,6.0,6.0,0.723214,91.0,3.0,30.333333,2.93309811,0.895892151,-0.104544007,0.255367425,-1.927374604,0.258329387,0.66912589,1.120037315,3.942294088,-1.75980647,4.392515509,6.149075968,0.095159539
kimi-version,CE,google__gemini-3-flash-preview,018,B,8.0,5.0,3.901639,28.0,0.063961,0.565625,0.47619,5.0,3.0,0.610526,63.0,2.0,31.5,2.012535022,-0.208647549,0.669231339,0.511623203,-1.421645796,-0.318362216,-0.143538448,0.791753912,1.685513898,-1.828720182,2.353894151,2.955746113,0.188004895
kimi-version,CE,google__gemini-3-flash-preview,019,B,16.0,7.0,3.71831,33.0,0.052371,0.634211,0.328767,19.0,2.0,0.563107,73.0,2.0,36.5,5.694787373,0.895892151,0.393930848,0.938716167,-1.65168492,0.166682487,-1.401483352,5.387721556,0.933253835,-1.857719005,3.081973208,2.955746113,0.585913451
kimi-version,CE,google__gemini-3-flash-preview,020,A,12.0,6.0,3.606557,24.0,0.059124,0.401667,0.349206,5.0,1.0,0.445378,63.0,2.0,31.5,3.853661197,0.343622301,0.226114214,0.169948832,-1.517650908,-1.477883974,-1.227079521,0.791753912,0.180993771,-1.929715512,2.353894151,2.955746113,0.188004895
kimi-version,CE,google__gemini-3-flash-preview,021,A,8.0,5.0,3.617647,24.0,0.053201,0.516667,0.414286,5.0,3.0,0.5,70.0,2.0,35.0,2.012535022,-0.208647549,0.242767784,0.169948832,-1.635211023,-0.664596411,-0.671758748,0.791753912,1.685513898,-1.896311736,2.863549491,2.955746113,0.466540884
kimi-version,CE,google__gemini-3-flash-preview,022,A,9.0,7.0,3.720588,32.0,0.054715,0.7275,0.542857,15.0,3.0,0.64,70.0,2.0,35.0,2.472816566,0.895892151,0.397351662,0.853297575,-1.605161046,0.82642843,0.425324028,4.074587943,1.685513898,-1.810695523,2.863549491,2.955746113,0.466540884
kimi-version,CE,google__gemini-3-flash-preview,023,A,13.0,7.0,3.190476,38.0,0.030385,0.454167,0.357798,3.0,6.0,0.610063,109.0,4.0,27.25,4.313942741,0.895892151,-0.398704028,1.365809131,-2.088064574,-1.106600522,-1.153764892,0.135187105,3.942294088,-1.829003327,5.703057811,9.342405822,-0.150217377
kimi-version,CE,google__gemini-3-flash-preview,024,C,8.0,8.0,3.851852,38.0,0.047554,0.473529,0.53012,0.0,2.0,0.657895,83.0,2.0,41.5,2.012535022,1.448162002,0.594467469,1.365809131,-1.747293071,-0.969671184,0.316640551,-0.849663104,0.933253835,-1.799751937,3.810052264,2.955746113,0.983822006
kimi-version,CE,google__gemini-3-flash-preview,025,A,9.0,6.0,3.035088,28.0,0.053247,0.718966,0.338983,13.0,2.0,0.556701,59.0,2.0,29.5,2.472816566,0.343622301,-0.632046231,0.511623203,-1.634298012,0.766075421,-1.314311302,3.418021137,0.933253835,-1.861636558,2.062662529,2.955746113,0.028841473
kimi-version,CE,google__gemini-3-flash-preview,026,B,9.0,4.0,3.044118,20.0,0.044766,0.462162,0.527778,3.0,4.0,0.775,72.0,4.0,18.0,2.472816566,-0.7609174,-0.61848611,-0.171725539,-1.802629488,-1.050059356,0.296656512,0.135187105,2.437773962,-1.728137033,3.009165302,9.342405822,-0.886348205
kimi-version,CE,google__gemini-3-flash-preview,027,B,6.0,9.0,3.040816,26.0,0.062057,0.426316,0.372549,0.0,0.0,0.635135,51.0,2.0,25.5,1.091971935,2.000431852,-0.623444639,0.340786018,-1.45943652,-1.303564625,-1.027896165,-0.849663104,-0.571266292,-1.813670687,1.480199283,2.955746113,-0.289485371
kimi-version,CE,google__gemini-3-flash-preview,028,A,6.0,7.0,4.101124,75.0,0.04608,0.752439,0.516484,6.0,6.0,0.763158,91.0,2.0,45.5,1.091971935,0.895892151,0.968792883,4.526297065,-1.776549125,1.002798678,0.200286002,1.120037315,3.942294088,-1.735378942,4.392515509,2.955746113,1.302148851
kimi-version,CE,google__gemini-3-flash-preview,029,C,5.0,5.0,3.151515,25.0,0.04775,0.627027,0.637681,3.0,4.0,0.6,69.0,3.0,23.0,0.631690391,-0.208647549,-0.45721077,0.255367425,-1.743402849,0.115876766,1.234447215,0.135187105,2.437773962,-1.835157298,2.790741585,6.149075968,-0.488439649
kimi-version,CE,google__gemini-3-flash-preview,030,C,13.0,9.0,3.237624,32.0,0.032056,0.605645,0.419048,9.0,4.0,0.695312,105.0,4.0,26.25,4.313942741,2.000431852,-0.327903077,0.853297575,-2.05489845,-0.035338144,-0.631125105,2.104887524,2.437773962,-1.776869781,5.411826189,9.342405822,-0.229799088
kimi-version,CE,google__gemini-3-flash-preview,031,C,14.0,8.0,4.026667,37.0,0.053689,0.454762,0.384615,15.0,1.0,0.552632,78.0,3.0,26.0,4.774224285,1.448162002,0.856982702,1.280390539,-1.625525165,-1.102392643,-0.92493826,4.074587943,0.180993771,-1.864124932,3.446012736,6.149075968,-0.249694516
