version,direction,dataset,judge_model,sample_id,human_candidate,top1_candidate,human_rank,human_is_top1,human_is_top2_or_better
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,012,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,013,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,014,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,015,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,016,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,017,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,018,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,019,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,020,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,021,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,022,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,023,C,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,024,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,025,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,026,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,027,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,028,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,029,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,030,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,031,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,032,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,033,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,034,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,035,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,036,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,037,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,038,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,039,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,040,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,041,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,042,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,043,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,044,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,045,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,046,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,047,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,048,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,049,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,050,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,051,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,052,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,053,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,054,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,055,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,056,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,057,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,058,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,059,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,060,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,061,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,062,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,063,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,064,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,065,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,066,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,067,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,068,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,069,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,070,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,071,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,072,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,073,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,074,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,075,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,076,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,077,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,078,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,079,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,080,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,081,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,082,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,083,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,084,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,085,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,086,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,087,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,088,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,089,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,090,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,091,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,092,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,093,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,094,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,095,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,096,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,097,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,098,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,099,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,100,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,101,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,102,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,103,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,104,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,105,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,106,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,107,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,108,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,109,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,110,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,111,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,112,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,113,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,114,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,115,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,116,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,117,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,118,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,119,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,120,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,121,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,122,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,123,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,124,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,125,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,126,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,127,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,128,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,129,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,130,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,131,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,132,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,133,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,134,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,135,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,136,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,137,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,138,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,139,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,140,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,141,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,142,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,143,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,144,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,145,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,146,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,147,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,148,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,149,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,150,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,151,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,152,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,153,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,154,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,155,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,156,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,157,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,158,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,159,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,160,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,161,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,162,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,163,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,164,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,165,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,166,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,167,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,168,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,169,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,170,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,171,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,172,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,173,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,174,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,175,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,176,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,177,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,178,C,C,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,179,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,180,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,181,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,182,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,183,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,184,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,185,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,186,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,187,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,188,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,189,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,190,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,191,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,192,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,193,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,194,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,195,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,196,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,197,C,A,2,False,True
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,198,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,199,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,anthropic__claude-sonnet-4.6,200,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,001,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,002,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,003,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,004,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,005,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,006,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,007,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,008,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,009,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,010,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,011,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,012,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,013,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,014,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,015,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,016,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,017,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,018,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,019,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,020,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,021,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,022,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,023,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,024,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,025,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,026,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,027,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,028,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,029,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,030,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,031,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,032,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,033,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,034,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,035,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,036,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,037,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,038,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,039,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,040,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,041,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,042,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,043,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,044,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,045,C,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,046,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,047,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,048,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,049,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,050,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,051,C,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,052,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,053,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,054,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,055,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,056,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,057,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,058,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,059,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,060,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,061,C,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,062,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,063,B,B,1,True,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,064,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,065,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,066,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,067,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,068,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,069,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,070,A,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,071,B,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,072,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,073,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,074,B,C,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,075,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,076,A,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,077,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,078,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,079,A,B,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,080,A,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,081,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,082,A,A,1,True,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,083,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,084,B,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,085,B,C,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,086,C,A,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,087,C,A,2,False,True
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,088,C,B,3,False,False
kimi-version,CE,ecpcfe_200ce,moonshotai__kimi-k2.5,089,B,C,2,False,True
