id,language,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length
zh_native_01453,zh,5.0,6.0,4.147059,26.0,0.121972,0.531481,0.285714,3.0,0.0,10.5,35.0,1.0,35.0
zh_native_01454,zh,3.0,3.0,3.066667,9.0,0.204444,0.636364,0.125,3.0,0.0,5.25,16.0,1.0,16.0
zh_native_01455,zh,2.0,3.0,2.2,5.0,0.22,0.444444,0.090909,2.0,0.0,2.5,11.0,1.0,11.0
zh_native_01456,zh,5.0,4.0,4.424242,23.0,0.134068,0.574074,0.382353,4.0,0.0,10.0,34.0,1.0,34.0
zh_native_01457,zh,4.0,5.0,2.777778,10.0,0.154321,0.375,0.315789,0.0,1.0,4.25,19.0,1.0,19.0
zh_native_01458,zh,5.0,3.0,3.409091,16.0,0.154959,0.352941,0.173913,5.0,0.0,6.75,23.0,1.0,23.0
zh_native_01459,zh,5.0,5.0,3.130435,15.0,0.136106,0.491667,0.25,0.0,0.0,6.5,24.0,1.0,24.0
zh_native_01460,zh,3.0,4.0,2.25,7.0,0.140625,0.428571,0.352941,0.0,1.0,5.25,17.0,1.0,17.0
zh_native_01461,zh,1.0,4.0,3.074074,16.0,0.113855,0.5175,0.285714,0.0,0.0,7.25,28.0,1.0,28.0
zh_native_01462,zh,3.0,5.0,5.0,24.0,0.192308,0.552632,0.333333,0.0,0.0,6.75,27.0,1.0,27.0
zh_native_01463,zh,3.0,4.0,3.347826,14.0,0.145558,0.584375,0.375,0.0,0.0,7.0,24.0,1.0,24.0
zh_native_01464,zh,7.0,5.0,3.466667,20.0,0.077037,0.452632,0.361702,2.0,0.0,16.25,47.0,2.0,23.5
zh_native_01465,zh,2.0,3.0,2.0,4.0,0.285714,0.583333,0.25,2.0,0.0,2.75,8.0,1.0,8.0
zh_native_01466,zh,4.0,5.0,3.69697,20.0,0.112029,0.374138,0.470588,0.0,0.0,10.5,34.0,1.0,34.0
zh_native_01467,zh,4.0,5.0,4.0,14.0,0.16,0.431579,0.346154,0.0,1.0,9.0,26.0,1.0,26.0
zh_native_01468,zh,2.0,4.0,2.761905,14.0,0.131519,0.491176,0.454545,0.0,1.0,7.5,22.0,1.0,22.0
zh_native_01469,zh,3.0,6.0,5.027778,19.0,0.13966,0.507407,0.405405,0.0,1.0,12.5,37.0,1.0,37.0
zh_native_01470,zh,3.0,4.0,3.0,9.0,0.176471,0.615385,0.388889,0.0,0.0,6.5,18.0,1.0,18.0
zh_native_01471,zh,3.0,3.0,2.666667,9.0,0.177778,0.5,0.1875,0.0,0.0,4.25,16.0,1.0,16.0
zh_native_01472,zh,6.0,6.0,4.923077,31.0,0.126233,0.511667,0.375,0.0,1.0,13.75,40.0,1.0,40.0
zh_native_01473,zh,6.0,4.0,3.733333,21.0,0.124444,0.537037,0.387097,3.0,0.0,10.0,31.0,1.0,31.0
zh_native_01474,zh,7.0,7.0,5.631579,35.0,0.148199,0.630645,0.384615,7.0,0.0,14.25,39.0,1.0,39.0
zh_native_01475,zh,3.0,6.0,4.1,31.0,0.1025,0.438571,0.365854,6.0,0.0,15.25,41.0,1.0,41.0
zh_native_01476,zh,5.0,5.0,5.565217,22.0,0.241966,0.4,0.291667,0.0,0.0,7.25,24.0,1.0,24.0
zh_native_01477,zh,3.0,4.0,4.444444,20.0,0.164609,0.605263,0.357143,0.0,0.0,9.25,28.0,1.0,28.0
zh_native_01478,zh,4.0,4.0,4.810811,31.0,0.130022,0.466071,0.473684,0.0,2.0,12.75,38.0,1.0,38.0
zh_native_01479,zh,6.0,4.0,4.928571,27.0,0.17602,0.389583,0.206897,4.0,0.0,10.75,29.0,1.0,29.0
zh_native_01480,zh,5.0,5.0,5.3,19.0,0.265,0.59375,0.238095,2.0,1.0,8.0,21.0,1.0,21.0
zh_native_01481,zh,4.0,4.0,5.310345,28.0,0.183115,0.28,0.3,5.0,0.0,8.25,30.0,1.0,30.0
zh_native_01482,zh,7.0,6.0,4.470588,33.0,0.131488,0.423333,0.342857,0.0,3.0,12.0,35.0,1.0,35.0
zh_native_01483,zh,8.0,3.0,3.8,20.0,0.126667,0.375,0.16129,0.0,1.0,9.0,31.0,1.0,31.0
zh_native_01484,zh,5.0,3.0,2.272727,5.0,0.206612,0.2,0.25,0.0,0.0,4.25,12.0,1.0,12.0
zh_native_01485,zh,5.0,6.0,3.714286,13.0,0.176871,0.408333,0.363636,0.0,0.0,8.5,22.0,1.0,22.0
zh_native_01486,zh,3.0,3.0,3.0,9.0,0.136364,0.571429,0.304348,1.0,1.0,7.25,23.0,1.0,23.0
zh_native_01487,zh,4.0,4.0,3.789474,21.0,0.099723,0.474194,0.512821,5.0,1.0,13.5,39.0,1.0,39.0
zh_native_01488,zh,8.0,5.0,5.615385,37.0,0.143984,0.573529,0.325,6.0,0.0,15.0,40.0,1.0,40.0
zh_native_01489,zh,8.0,6.0,4.590909,39.0,0.104339,0.371429,0.266667,0.0,0.0,14.25,45.0,1.0,45.0
zh_native_01490,zh,4.0,4.0,3.230769,14.0,0.12426,0.409091,0.296296,0.0,0.0,7.25,27.0,1.0,27.0
zh_native_01491,zh,6.0,7.0,4.883721,37.0,0.113575,0.391429,0.363636,0.0,0.0,15.75,44.0,1.0,44.0
zh_native_01492,zh,7.0,5.0,3.78125,20.0,0.118164,0.518519,0.212121,2.0,1.0,11.25,33.0,1.0,33.0
zh_native_01493,zh,6.0,6.0,3.568182,16.0,0.081095,0.677143,0.413043,5.0,0.0,13.75,46.0,2.0,23.0
zh_native_01494,zh,8.0,6.0,4.744186,39.0,0.11033,0.469737,0.318182,0.0,1.0,15.25,44.0,1.0,44.0
zh_native_01495,zh,7.0,6.0,6.333333,31.0,0.191919,0.528333,0.264706,5.0,0.0,14.0,34.0,1.0,34.0
zh_native_01496,zh,4.0,5.0,6.073171,32.0,0.148126,0.581429,0.571429,5.0,1.0,17.0,42.0,1.0,42.0
zh_native_01497,zh,2.0,2.0,2.1,5.0,0.21,0.611111,0.363636,0.0,0.0,3.5,11.0,1.0,11.0
zh_native_01498,zh,5.0,4.0,4.526316,19.0,0.238227,0.4375,0.15,0.0,1.0,5.5,20.0,1.0,20.0
zh_native_01499,zh,4.0,4.0,3.8,16.0,0.19,0.588235,0.238095,5.0,0.0,6.75,21.0,1.0,21.0
zh_native_01500,zh,2.0,3.0,2.578947,7.0,0.135734,0.356667,0.4,0.0,1.0,6.75,20.0,1.0,20.0
zh_native_01501,zh,3.0,5.0,3.8,18.0,0.19,0.333333,0.238095,0.0,1.0,5.75,21.0,1.0,21.0
zh_native_01502,zh,5.0,5.0,4.105263,19.0,0.216066,0.584375,0.3,0.0,0.0,6.25,20.0,1.0,20.0
zh_native_01503,zh,3.0,3.0,2.888889,7.0,0.320988,0.375,0.1,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_01504,zh,6.0,6.0,3.09375,13.0,0.09668,0.531481,0.382353,0.0,1.0,11.75,34.0,2.0,17.0
zh_native_01505,zh,5.0,5.0,3.285714,13.0,0.156463,0.575,0.318182,0.0,1.0,7.25,22.0,1.0,22.0
zh_native_01506,zh,5.0,5.0,3.285714,13.0,0.156463,0.575,0.318182,0.0,1.0,7.25,22.0,1.0,22.0
zh_native_01507,zh,5.0,5.0,3.619048,20.0,0.172336,0.575,0.318182,0.0,1.0,7.25,22.0,1.0,22.0
zh_native_01508,zh,8.0,4.0,3.027778,21.0,0.084105,0.451613,0.184211,0.0,1.0,9.5,38.0,2.0,19.0
zh_native_01509,zh,2.0,4.0,3.25,12.0,0.203125,0.583333,0.235294,0.0,1.0,5.25,17.0,1.0,17.0
zh_native_01510,zh,3.0,7.0,4.619048,21.0,0.219955,0.3875,0.409091,0.0,1.0,7.0,22.0,1.0,22.0
zh_native_01511,zh,4.0,3.0,3.5,14.0,0.21875,0.766667,0.294118,3.0,0.0,7.25,17.0,1.0,17.0
zh_native_01512,zh,5.0,6.0,6.212121,32.0,0.188246,0.423077,0.323529,0.0,0.0,8.75,34.0,1.0,34.0
zh_native_01513,zh,3.0,3.0,2.888889,7.0,0.320988,0.375,0.1,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_01514,zh,2.0,6.0,3.652174,19.0,0.15879,0.630556,0.375,0.0,0.0,8.5,24.0,1.0,24.0
zh_native_01515,zh,3.0,3.0,2.642857,12.0,0.188776,0.4875,0.466667,0.0,1.0,5.5,15.0,1.0,15.0
zh_native_01516,zh,5.0,5.0,4.75,31.0,0.148438,0.5,0.272727,0.0,0.0,8.0,33.0,1.0,33.0
zh_native_01517,zh,2.0,3.0,3.0,7.0,0.272727,0.75,0.083333,0.0,0.0,3.25,12.0,1.0,12.0
zh_native_01518,zh,2.0,3.0,3.153846,8.0,0.242604,0.666667,0.357143,0.0,0.0,5.5,14.0,1.0,14.0
zh_native_01519,zh,7.0,5.0,5.763158,37.0,0.151662,0.466667,0.230769,0.0,0.0,9.0,39.0,1.0,39.0
zh_native_01520,zh,1.0,2.0,1.875,5.0,0.234375,0.333333,0.111111,0.0,0.0,2.75,9.0,1.0,9.0
zh_native_01521,zh,4.0,5.0,3.642857,20.0,0.130102,0.263158,0.206897,0.0,0.0,8.75,29.0,1.0,29.0
zh_native_01522,zh,6.0,5.0,3.846154,35.0,0.098619,0.466667,0.25,0.0,0.0,9.5,40.0,1.0,40.0
zh_native_01523,zh,1.0,2.0,1.875,5.0,0.234375,0.333333,0.111111,0.0,0.0,2.75,9.0,1.0,9.0
zh_native_01524,zh,7.0,6.0,6.428571,36.0,0.153061,0.705714,0.418605,4.0,1.0,16.25,43.0,1.0,43.0
zh_native_01525,zh,6.0,5.0,4.72973,34.0,0.127831,0.448276,0.236842,0.0,0.0,9.5,38.0,1.0,38.0
zh_native_01526,zh,1.0,2.0,1.875,5.0,0.234375,0.333333,0.111111,0.0,0.0,2.75,9.0,1.0,9.0
zh_native_01527,zh,3.0,4.0,2.6,7.0,0.26,0.388889,0.181818,0.0,0.0,2.75,11.0,1.0,11.0
zh_native_01528,zh,1.0,3.0,1.625,3.0,0.203125,0.357143,0.222222,0.0,0.0,2.5,9.0,1.0,9.0
zh_native_01529,zh,1.0,2.0,1.875,5.0,0.234375,0.333333,0.111111,0.0,0.0,2.75,9.0,1.0,9.0
zh_native_01530,zh,2.0,4.0,3.458333,15.0,0.144097,0.702632,0.44,0.0,1.0,9.25,25.0,1.0,25.0
zh_native_01531,zh,1.0,4.0,2.470588,10.0,0.145329,0.560714,0.611111,0.0,0.0,5.75,18.0,1.0,18.0
zh_native_01532,zh,2.0,2.0,2.25,6.0,0.1875,0.35,0.384615,0.0,0.0,4.25,13.0,1.0,13.0
zh_native_01533,zh,4.0,5.0,2.909091,9.0,0.264463,0.277778,0.166667,0.0,0.0,3.75,12.0,1.0,12.0
zh_native_01534,zh,3.0,5.0,2.857143,13.0,0.136054,0.3,0.136364,0.0,0.0,5.5,22.0,1.0,22.0
zh_native_01535,zh,4.0,5.0,2.909091,9.0,0.264463,0.277778,0.166667,0.0,0.0,3.75,12.0,1.0,12.0
zh_native_01536,zh,1.0,2.0,1.875,5.0,0.234375,0.333333,0.111111,0.0,0.0,2.75,9.0,1.0,9.0
zh_native_01537,zh,2.0,4.0,3.851852,24.0,0.142661,0.47619,0.392857,3.0,0.0,9.25,28.0,1.0,28.0
zh_native_01538,zh,3.0,3.0,2.166667,6.0,0.180556,0.545455,0.307692,0.0,0.0,4.5,13.0,1.0,13.0
zh_native_01539,zh,4.0,4.0,2.642857,10.0,0.188776,0.416667,0.333333,3.0,0.0,5.0,15.0,1.0,15.0
zh_native_01540,zh,4.0,5.0,5.583333,32.0,0.155093,0.444444,0.297297,0.0,0.0,10.0,37.0,1.0,37.0
zh_native_01541,zh,3.0,4.0,2.777778,7.0,0.308642,0.375,0.1,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_01542,zh,6.0,5.0,4.95,36.0,0.12375,0.716129,0.487805,4.0,0.0,15.5,41.0,1.0,41.0
zh_native_01543,zh,1.0,2.0,1.875,5.0,0.234375,0.333333,0.111111,0.0,0.0,2.75,9.0,1.0,9.0
zh_native_01544,zh,7.0,5.0,5.054054,36.0,0.136596,0.466667,0.236842,0.0,0.0,9.0,38.0,1.0,38.0
zh_native_01545,zh,3.0,4.0,2.777778,7.0,0.308642,0.375,0.1,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_01546,zh,6.0,6.0,5.83871,25.0,0.188345,0.794,0.4375,7.0,0.0,11.75,32.0,1.0,32.0
zh_native_01547,zh,3.0,3.0,2.153846,6.0,0.16568,0.272727,0.285714,0.0,0.0,4.25,14.0,1.0,14.0
zh_native_01548,zh,4.0,4.0,3.583333,19.0,0.149306,0.544737,0.24,0.0,0.0,9.25,25.0,1.0,25.0
zh_native_01549,zh,6.0,5.0,3.96,22.0,0.1584,0.6,0.269231,3.0,0.0,9.5,26.0,1.0,26.0
zh_native_01550,zh,7.0,6.0,6.526316,37.0,0.171745,0.466667,0.307692,0.0,0.0,9.5,39.0,1.0,39.0
zh_native_01551,zh,3.0,4.0,2.777778,7.0,0.308642,0.375,0.1,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_01552,zh,7.0,6.0,4.666667,29.0,0.12963,0.507407,0.378378,3.0,1.0,13.0,37.0,1.0,37.0
zh_native_01553,zh,8.0,4.0,4.421053,19.0,0.116343,0.532258,0.333333,1.0,0.0,14.25,39.0,1.0,39.0
zh_native_01554,zh,1.0,2.0,1.875,5.0,0.234375,0.428571,0.222222,0.0,0.0,2.75,9.0,1.0,9.0
zh_native_01555,zh,3.0,3.0,3.0,11.0,0.214286,0.363636,0.2,0.0,0.0,4.5,15.0,1.0,15.0
zh_native_01556,zh,3.0,4.0,3.0,8.0,0.272727,0.5,0.25,0.0,0.0,4.0,12.0,1.0,12.0
zh_native_01557,zh,6.0,5.0,2.96,13.0,0.1184,0.404762,0.269231,3.0,0.0,7.75,26.0,1.0,26.0
zh_native_01558,zh,4.0,4.0,3.0,10.0,0.2,0.461538,0.3125,0.0,0.0,5.5,16.0,1.0,16.0
zh_native_01559,zh,3.0,4.0,2.833333,8.0,0.236111,0.5,0.230769,0.0,0.0,4.25,13.0,1.0,13.0
zh_native_01560,zh,3.0,4.0,2.923077,8.0,0.224852,0.454545,0.285714,0.0,0.0,4.75,14.0,1.0,14.0
zh_native_01561,zh,2.0,3.0,2.2,5.0,0.22,0.7,0.545455,0.0,0.0,4.0,11.0,1.0,11.0
zh_native_01562,zh,3.0,5.0,2.727273,13.0,0.123967,0.416667,0.26087,0.0,0.0,6.75,23.0,1.0,23.0
zh_native_01563,zh,1.0,2.0,1.875,5.0,0.234375,0.333333,0.111111,0.0,0.0,2.75,9.0,1.0,9.0
zh_native_01564,zh,2.0,4.0,2.555556,15.0,0.141975,0.5,0.315789,0.0,1.0,5.75,19.0,1.0,19.0
zh_native_01565,zh,2.0,3.0,2.428571,7.0,0.173469,0.625,0.266667,0.0,1.0,4.75,15.0,1.0,15.0
zh_native_01566,zh,2.0,4.0,1.928571,5.0,0.137755,0.5,0.266667,0.0,1.0,4.75,15.0,1.0,15.0
zh_native_01567,zh,2.0,2.0,2.333333,8.0,0.194444,0.454545,0.230769,0.0,1.0,3.5,13.0,1.0,13.0
zh_native_01568,zh,3.0,4.0,2.777778,7.0,0.308642,0.375,0.1,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_01569,zh,2.0,4.0,2.866667,12.0,0.191111,0.181818,0.25,2.0,0.0,4.75,16.0,1.0,16.0
zh_native_01570,zh,5.0,4.0,4.208333,24.0,0.175347,0.333333,0.36,2.0,0.0,7.0,25.0,1.0,25.0
zh_native_01571,zh,4.0,5.0,3.823529,17.0,0.224913,0.642857,0.388889,1.0,0.0,6.25,18.0,1.0,18.0
zh_native_01572,zh,3.0,4.0,3.428571,12.0,0.244898,0.416667,0.2,1.0,0.0,4.0,15.0,1.0,15.0
zh_native_01573,zh,5.0,4.0,4.176471,17.0,0.245675,0.714286,0.333333,2.0,0.0,5.75,18.0,1.0,18.0
zh_native_01574,zh,5.0,4.0,7.0,32.0,0.212121,0.423077,0.205882,0.0,0.0,8.25,34.0,1.0,34.0
zh_native_01575,zh,3.0,3.0,2.888889,7.0,0.320988,0.375,0.1,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_01576,zh,2.0,3.0,2.846154,9.0,0.218935,0.55,0.285714,0.0,0.0,5.0,14.0,1.0,14.0
zh_native_01577,zh,2.0,4.0,3.071429,12.0,0.219388,0.636364,0.466667,0.0,0.0,6.0,15.0,1.0,15.0
zh_native_01578,zh,3.0,3.0,2.875,7.0,0.359375,0.5,0.444444,0.0,0.0,4.0,9.0,1.0,9.0
zh_native_01579,zh,5.0,5.0,2.9,12.0,0.145,0.432353,0.52381,0.0,0.0,7.75,21.0,1.0,21.0
zh_native_01580,zh,8.0,4.0,3.392857,19.0,0.121173,0.630435,0.241379,6.0,1.0,9.25,29.0,1.0,29.0
zh_native_01581,zh,3.0,4.0,2.777778,7.0,0.308642,0.375,0.1,0.0,0.0,2.75,10.0,1.0,10.0
zh_native_01582,zh,4.0,5.0,3.962963,17.0,0.146776,0.707143,0.464286,0.0,0.0,9.75,28.0,1.0,28.0
zh_native_01583,zh,4.0,5.0,4.090909,17.0,0.18595,0.697059,0.434783,0.0,0.0,8.0,23.0,1.0,23.0
zh_native_01584,zh,8.0,4.0,4.322581,24.0,0.139438,0.5175,0.34375,8.0,1.0,10.0,32.0,1.0,32.0
zh_native_01585,zh,4.0,4.0,3.190476,14.0,0.151927,0.521875,0.363636,2.0,0.0,7.25,22.0,1.0,22.0
zh_native_01586,zh,6.0,4.0,3.868421,25.0,0.101801,0.525,0.461538,2.0,0.0,13.5,39.0,1.0,39.0
zh_native_01587,zh,3.0,4.0,2.875,16.0,0.119792,0.334211,0.44,0.0,1.0,7.0,25.0,1.0,25.0
zh_native_01588,zh,3.0,4.0,2.375,7.0,0.148438,0.384615,0.235294,0.0,1.0,4.25,17.0,1.0,17.0
zh_native_01589,zh,2.0,4.0,2.6,7.0,0.173333,0.416667,0.4375,0.0,0.0,4.25,16.0,1.0,16.0
zh_native_01590,zh,2.0,3.0,2.944444,8.0,0.16358,0.333333,0.368421,0.0,1.0,5.5,19.0,1.0,19.0
zh_native_01591,zh,5.0,6.0,4.041667,23.0,0.168403,0.445238,0.32,2.0,1.0,8.25,25.0,1.0,25.0
zh_native_01592,zh,4.0,4.0,3.485714,19.0,0.099592,0.587931,0.527778,0.0,0.0,11.25,36.0,1.0,36.0
zh_native_01593,zh,6.0,4.0,4.037037,23.0,0.14952,0.478261,0.321429,2.0,1.0,7.5,28.0,1.0,28.0
zh_native_01594,zh,4.0,4.0,3.352941,13.0,0.197232,0.333333,0.222222,2.0,0.0,5.0,18.0,1.0,18.0
zh_native_01595,zh,3.0,3.0,2.529412,7.0,0.148789,0.525,0.444444,4.0,0.0,4.5,18.0,1.0,18.0
zh_native_01596,zh,7.0,5.0,3.151515,13.0,0.0955,0.4675,0.352941,8.0,0.0,8.5,34.0,1.0,34.0
zh_native_01597,zh,4.0,5.0,3.5,16.0,0.125,0.5,0.310345,0.0,1.0,7.75,29.0,1.0,29.0
zh_native_01598,zh,2.0,4.0,2.875,17.0,0.119792,0.5,0.36,0.0,1.0,7.75,25.0,1.0,25.0
zh_native_01599,zh,6.0,5.0,2.84,16.0,0.1136,0.555556,0.346154,8.0,0.0,6.75,26.0,1.0,26.0
zh_native_01600,zh,6.0,6.0,2.473684,8.0,0.130194,0.607143,0.3,8.0,0.0,5.5,20.0,1.0,20.0
zh_native_01601,zh,8.0,3.0,5.294118,25.0,0.155709,0.75,0.314286,10.0,0.0,10.5,35.0,1.0,35.0
zh_native_01602,zh,5.0,4.0,4.324324,27.0,0.116874,0.580645,0.342105,0.0,1.0,13.25,38.0,1.0,38.0
zh_native_01603,zh,4.0,6.0,6.340426,36.0,0.134903,0.538889,0.541667,0.0,1.0,12.75,48.0,1.0,48.0
zh_native_01604,zh,4.0,5.0,4.393939,31.0,0.13315,0.5,0.441176,0.0,2.0,10.5,34.0,1.0,34.0
zh_native_01605,zh,7.0,5.0,3.787879,20.0,0.114784,0.703704,0.441176,8.0,1.0,11.0,34.0,1.0,34.0
zh_native_01606,zh,4.0,4.0,4.277778,17.0,0.237654,0.766667,0.368421,5.0,0.0,6.5,19.0,1.0,19.0
zh_native_01607,zh,4.0,5.0,5.166667,32.0,0.123016,0.662121,0.511628,2.0,1.0,13.5,43.0,1.0,43.0
zh_native_01608,zh,3.0,3.0,3.192308,15.0,0.122781,0.454545,0.333333,0.0,2.0,7.5,27.0,1.0,27.0
zh_native_01609,zh,7.0,5.0,4.09375,20.0,0.12793,0.576923,0.393939,8.0,1.0,8.5,33.0,1.0,33.0
zh_native_01610,zh,1.0,2.0,2.909091,8.0,0.264463,0.55,0.333333,0.0,0.0,3.5,12.0,1.0,12.0
zh_native_01611,zh,7.0,5.0,5.729167,39.0,0.119358,0.577027,0.408163,8.0,1.0,13.75,49.0,1.0,49.0
zh_native_01612,zh,7.0,6.0,3.972973,24.0,0.107378,0.6,0.473684,8.0,1.0,11.25,38.0,1.0,38.0
zh_native_01613,zh,5.0,4.0,3.45,11.0,0.1725,0.53125,0.285714,0.0,0.0,7.5,21.0,1.0,21.0
zh_native_01614,zh,3.0,4.0,4.227273,16.0,0.192149,0.579412,0.478261,0.0,1.0,7.5,23.0,1.0,23.0
zh_native_01615,zh,9.0,6.0,4.265306,46.0,0.087047,0.518421,0.38,6.0,1.0,16.25,50.0,1.0,50.0
zh_native_01616,zh,2.0,4.0,3.916667,18.0,0.163194,0.536842,0.52,0.0,0.0,9.25,25.0,1.0,25.0
zh_native_01617,zh,6.0,6.0,3.219512,21.0,0.078525,0.535294,0.428571,3.0,1.0,15.25,42.0,1.0,42.0
zh_native_01618,zh,2.0,5.0,2.904762,12.0,0.138322,0.456667,0.5,0.0,0.0,7.0,22.0,1.0,22.0
zh_native_01619,zh,7.0,9.0,4.414634,31.0,0.107674,0.589063,0.333333,1.0,1.0,15.5,42.0,1.0,42.0
zh_native_01620,zh,4.0,5.0,4.1875,24.0,0.130859,0.516,0.333333,3.0,0.0,12.25,33.0,1.0,33.0
zh_native_01621,zh,5.0,6.0,4.121212,26.0,0.124885,0.388,0.235294,5.0,1.0,10.5,34.0,1.0,34.0
zh_native_01622,zh,8.0,4.0,3.678571,17.0,0.131378,0.704545,0.241379,4.0,0.0,10.0,29.0,1.0,29.0
zh_native_01623,zh,2.0,6.0,2.466667,8.0,0.164444,0.320833,0.3125,0.0,2.0,5.75,16.0,1.0,16.0
zh_native_01624,zh,4.0,4.0,3.545455,10.0,0.322314,0.16875,0.25,0.0,0.0,3.5,12.0,1.0,12.0
zh_native_01625,zh,3.0,6.0,4.324324,28.0,0.116874,0.612963,0.473684,0.0,0.0,13.5,38.0,1.0,38.0
zh_native_01626,zh,2.0,4.0,2.357143,11.0,0.168367,0.454545,0.333333,0.0,0.0,4.75,15.0,1.0,15.0
zh_native_01627,zh,4.0,3.0,3.217391,14.0,0.139887,0.6,0.458333,3.0,1.0,9.0,24.0,1.0,24.0
zh_native_01628,zh,2.0,4.0,3.894737,13.0,0.204986,0.609091,0.2,0.0,0.0,5.75,20.0,1.0,20.0
zh_native_01629,zh,5.0,5.0,3.866667,16.0,0.128889,0.509524,0.354839,3.0,0.0,10.75,31.0,1.0,31.0
zh_native_01630,zh,4.0,4.0,3.4375,13.0,0.214844,0.438462,0.235294,0.0,0.0,6.0,17.0,1.0,17.0
zh_native_01631,zh,5.0,6.0,3.580645,27.0,0.115505,0.597917,0.4375,0.0,0.0,11.0,32.0,1.0,32.0
zh_native_01632,zh,2.0,6.0,2.866667,23.0,0.095556,0.6,0.451613,0.0,0.0,9.75,31.0,1.0,31.0
zh_native_01633,zh,4.0,5.0,5.333333,23.0,0.222222,0.405263,0.32,3.0,1.0,8.25,25.0,1.0,25.0
zh_native_01634,zh,7.0,4.0,4.289474,35.0,0.112881,0.551923,0.333333,0.0,1.0,12.0,39.0,1.0,39.0
zh_native_01635,zh,6.0,5.0,6.514286,33.0,0.186122,0.7,0.416667,2.0,0.0,13.5,36.0,1.0,36.0
zh_native_01636,zh,5.0,5.0,4.966667,22.0,0.165556,0.597619,0.354839,2.0,0.0,11.0,31.0,1.0,31.0
zh_native_01637,zh,6.0,4.0,3.785714,21.0,0.135204,0.76087,0.37931,3.0,0.0,11.5,29.0,1.0,29.0
zh_native_01638,zh,4.0,5.0,3.542857,15.0,0.101224,0.680357,0.527778,3.0,2.0,13.75,36.0,1.0,36.0
zh_native_01639,zh,2.0,4.0,3.6,14.0,0.24,0.678571,0.5,0.0,1.0,6.0,16.0,1.0,16.0
zh_native_01640,zh,4.0,7.0,5.512195,22.0,0.134444,0.45,0.5,3.0,0.0,13.75,42.0,1.0,42.0
zh_native_01641,zh,9.0,5.0,3.916667,35.0,0.081597,0.578205,0.387755,0.0,0.0,17.0,49.0,1.0,49.0
zh_native_01642,zh,2.0,4.0,4.428571,14.0,0.316327,0.92,0.6,0.0,0.0,5.5,15.0,1.0,15.0
zh_native_01643,zh,3.0,6.0,3.483871,16.0,0.112383,0.578846,0.3125,0.0,1.0,11.25,32.0,1.0,32.0
zh_native_01644,zh,7.0,4.0,6.0,38.0,0.15,0.618333,0.219512,3.0,1.0,13.25,41.0,1.0,41.0
zh_native_01645,zh,4.0,4.0,4.607143,26.0,0.164541,0.531818,0.413793,2.0,0.0,9.75,29.0,1.0,29.0
zh_native_01646,zh,10.0,5.0,4.9,40.0,0.1225,0.404545,0.195122,0.0,0.0,14.75,41.0,1.0,41.0
zh_native_01647,zh,7.0,7.0,5.210526,37.0,0.137119,0.439394,0.282051,3.0,4.0,12.75,39.0,1.0,39.0
zh_native_01648,zh,6.0,6.0,4.578947,33.0,0.120499,0.411765,0.358974,0.0,0.0,12.5,39.0,1.0,39.0
zh_native_01649,zh,3.0,5.0,3.0,10.0,0.15,0.444118,0.285714,0.0,0.0,6.25,21.0,1.0,21.0
zh_native_01650,zh,1.0,3.0,2.5625,7.0,0.160156,0.515385,0.529412,0.0,0.0,5.75,17.0,1.0,17.0
zh_native_01651,zh,3.0,6.0,3.514286,18.0,0.100408,0.511667,0.333333,0.0,1.0,11.25,36.0,1.0,36.0
zh_native_01652,zh,8.0,6.0,5.361111,32.0,0.14892,0.396296,0.351351,1.0,1.0,11.75,37.0,1.0,37.0
zh_native_01653,zh,9.0,6.0,4.891892,35.0,0.132213,0.374138,0.342105,1.0,1.0,12.0,38.0,1.0,38.0
zh_native_01654,zh,6.0,6.0,4.121212,25.0,0.124885,0.489655,0.441176,1.0,0.0,13.5,34.0,1.0,34.0
zh_native_01655,zh,9.0,5.0,6.027778,35.0,0.167438,0.430357,0.162162,0.0,0.0,11.25,37.0,1.0,37.0
zh_native_01656,zh,6.0,5.0,4.741935,27.0,0.152966,0.433333,0.40625,0.0,0.0,11.75,32.0,1.0,32.0
zh_native_01657,zh,7.0,5.0,5.685714,33.0,0.162449,0.265517,0.25,3.0,2.0,10.25,36.0,1.0,36.0
zh_native_01658,zh,6.0,5.0,4.764706,32.0,0.140138,0.494643,0.371429,0.0,0.0,12.25,35.0,1.0,35.0
zh_native_01659,zh,3.0,4.0,3.216216,22.0,0.086925,0.733333,0.368421,0.0,1.0,11.75,38.0,1.0,38.0
zh_native_01660,zh,6.0,5.0,5.25,33.0,0.145833,0.689655,0.405405,4.0,0.0,12.25,37.0,1.0,37.0
zh_native_01661,zh,6.0,5.0,4.142857,31.0,0.098639,0.569444,0.325581,3.0,0.0,14.25,43.0,1.0,43.0
