id,language,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length
en_native_00740,en,5.0,5.0,4.2,21.0,0.168,0.445833,0.423077,3.0,0.0,3.428571,26.0,1.0,26.0
en_native_00741,en,5.0,4.0,3.363636,18.0,0.152893,0.67,0.217391,9.0,6.0,3.0,23.0,1.0,23.0
en_native_00742,en,5.0,4.0,3.086957,12.0,0.134216,0.558333,0.291667,8.0,0.0,3.0,24.0,1.0,24.0
en_native_00743,en,10.0,9.0,3.829268,40.0,0.093397,0.744737,0.404762,12.0,1.0,5.285714,42.0,1.0,42.0
en_native_00744,en,1.0,3.0,4.772727,18.0,0.216942,0.384615,0.521739,2.0,0.0,2.428571,23.0,1.0,23.0
en_native_00745,en,2.0,4.0,3.1,14.0,0.155,0.63125,0.619048,0.0,0.0,2.571429,21.0,1.0,21.0
en_native_00746,en,2.0,5.0,2.857143,13.0,0.204082,0.616667,0.666667,2.0,0.0,2.0,15.0,1.0,15.0
en_native_00747,en,1.0,3.0,3.153846,12.0,0.242604,0.833333,0.357143,0.0,0.0,1.428571,14.0,1.0,14.0
en_native_00748,en,3.0,5.0,2.705882,10.0,0.15917,0.384615,0.333333,0.0,0.0,1.857143,18.0,1.0,18.0
en_native_00749,en,2.0,4.0,3.608696,14.0,0.1569,0.478571,0.416667,2.0,0.0,2.571429,24.0,1.0,24.0
en_native_00750,en,1.0,3.0,4.15,14.0,0.2075,0.763636,0.571429,2.0,0.0,2.571429,21.0,1.0,21.0
en_native_00751,en,2.0,3.0,3.352941,13.0,0.197232,0.54375,0.5,0.0,0.0,2.142857,18.0,1.0,18.0
en_native_00752,en,3.0,3.0,3.545455,16.0,0.161157,0.416667,0.391304,2.0,1.0,2.714286,23.0,1.0,23.0
en_native_00753,en,6.0,7.0,3.757576,27.0,0.113866,0.453571,0.323529,8.0,1.0,4.714286,34.0,1.0,34.0
en_native_00754,en,2.0,3.0,3.333333,10.0,0.185185,0.5875,0.368421,5.0,3.0,2.571429,19.0,1.0,19.0
en_native_00755,en,7.0,10.0,3.25,29.0,0.08125,0.3875,0.463415,0.0,0.0,5.428571,41.0,1.0,41.0
en_native_00756,en,3.0,4.0,3.4,15.0,0.136,0.583333,0.538462,0.0,2.0,3.0,26.0,1.0,26.0
en_native_00757,en,4.0,5.0,3.538462,22.0,0.136095,0.411538,0.518519,5.0,1.0,3.571429,27.0,1.0,27.0
en_native_00758,en,2.0,5.0,5.058824,17.0,0.297578,0.672727,0.555556,0.0,0.0,2.142857,18.0,1.0,18.0
en_native_00759,en,8.0,9.0,4.466667,55.0,0.074444,0.551786,0.409836,7.0,1.0,8.0,61.0,1.0,61.0
en_native_00760,en,4.0,5.0,3.2,20.0,0.128,0.672727,0.307692,5.0,0.0,3.0,26.0,1.0,26.0
en_native_00761,en,3.0,7.0,3.848485,24.0,0.116621,0.536667,0.5,1.0,0.0,4.142857,34.0,1.0,34.0
en_native_00762,en,3.0,8.0,2.857143,19.0,0.136054,0.475,0.454545,0.0,0.0,2.857143,22.0,1.0,22.0
en_native_00763,en,6.0,5.0,3.84,33.0,0.0768,0.548214,0.403846,4.0,0.0,6.285714,52.0,2.0,26.0
en_native_00764,en,1.0,3.0,3.1875,12.0,0.199219,0.727273,0.470588,1.0,4.0,1.857143,17.0,1.0,17.0
en_native_00765,en,4.0,7.0,3.289474,34.0,0.086565,0.570833,0.74359,0.0,1.0,5.142857,39.0,1.0,39.0
en_native_00766,en,4.0,5.0,4.821429,25.0,0.172194,0.625,0.586207,4.0,0.0,3.428571,29.0,1.0,29.0
en_native_00767,en,2.0,4.0,3.130435,17.0,0.136106,0.55,0.5,0.0,0.0,3.0,24.0,1.0,24.0
en_native_00768,en,2.0,3.0,3.461538,11.0,0.266272,0.375,0.5,0.0,0.0,1.714286,14.0,1.0,14.0
en_native_00769,en,1.0,2.0,2.636364,7.0,0.239669,0.5,0.666667,0.0,0.0,1.428571,12.0,1.0,12.0
en_native_00770,en,1.0,4.0,2.0,7.0,0.2,0.428571,0.363636,0.0,0.0,1.285714,11.0,1.0,11.0
en_native_00771,en,4.0,4.0,4.5,12.0,0.375,0.375,0.307692,6.0,0.0,1.428571,13.0,1.0,13.0
en_native_00772,en,2.0,5.0,3.333333,23.0,0.123457,0.6,0.571429,0.0,1.0,3.714286,28.0,1.0,28.0
en_native_00773,en,2.0,5.0,3.058824,15.0,0.179931,0.41875,0.333333,3.0,0.0,1.857143,18.0,1.0,18.0
en_native_00774,en,3.0,3.0,2.642857,7.0,0.188776,0.8,0.466667,4.0,0.0,2.0,15.0,1.0,15.0
en_native_00775,en,1.0,3.0,2.8125,12.0,0.175781,0.67,0.647059,0.0,0.0,2.285714,17.0,1.0,17.0
en_native_00776,en,3.0,4.0,3.428571,19.0,0.163265,0.695833,0.363636,0.0,0.0,3.0,22.0,1.0,22.0
en_native_00777,en,2.0,5.0,2.647059,14.0,0.155709,0.735,0.5,0.0,0.0,2.428571,18.0,1.0,18.0
en_native_00778,en,3.0,3.0,2.866667,9.0,0.191111,0.727273,0.5,4.0,0.0,2.0,16.0,1.0,16.0
en_native_00779,en,5.0,5.0,3.705882,32.0,0.108997,0.6,0.457143,0.0,0.0,4.714286,35.0,1.0,35.0
en_native_00780,en,4.0,4.0,3.0,15.0,0.166667,0.727273,0.315789,5.0,0.0,2.428571,19.0,1.0,19.0
en_native_00781,en,2.0,3.0,3.863636,21.0,0.17562,0.577273,0.565217,3.0,0.0,2.857143,23.0,1.0,23.0
en_native_00782,en,3.0,7.0,4.55814,39.0,0.106003,0.526923,0.5,0.0,3.0,5.571429,44.0,1.0,44.0
en_native_00783,en,3.0,5.0,3.333333,19.0,0.10101,0.613889,0.411765,3.0,0.0,3.428571,34.0,1.0,34.0
en_native_00784,en,2.0,4.0,5.166667,42.0,0.123016,0.758621,0.465116,3.0,0.0,4.142857,43.0,1.0,43.0
en_native_00785,en,3.0,5.0,3.75,16.0,0.234375,0.555556,0.235294,3.0,0.0,1.857143,17.0,1.0,17.0
en_native_00786,en,3.0,4.0,3.148148,16.0,0.116598,0.528947,0.607143,0.0,0.0,3.428571,28.0,1.0,28.0
en_native_00787,en,4.0,6.0,3.71875,31.0,0.116211,0.689474,0.424242,5.0,0.0,4.0,33.0,1.0,33.0
en_native_00788,en,5.0,5.0,3.466667,25.0,0.115556,0.476316,0.451613,3.0,0.0,3.285714,31.0,1.0,31.0
en_native_00789,en,3.0,5.0,3.782609,22.0,0.164461,0.696154,0.458333,3.0,0.0,3.0,24.0,1.0,24.0
en_native_00790,en,2.0,5.0,4.0,33.0,0.102564,0.577273,0.65,0.0,0.0,4.428571,40.0,1.0,40.0
en_native_00791,en,3.0,5.0,3.790698,33.0,0.088156,0.62381,0.568182,0.0,0.0,4.571429,44.0,1.0,44.0
en_native_00792,en,8.0,6.0,4.288889,44.0,0.095309,0.686,0.434783,10.0,1.0,5.714286,46.0,1.0,46.0
en_native_00793,en,4.0,7.0,3.375,34.0,0.084375,0.736364,0.658537,3.0,2.0,4.857143,41.0,1.0,41.0
en_native_00794,en,3.0,4.0,3.181818,11.0,0.144628,0.725,0.304348,6.0,0.0,2.571429,23.0,1.0,23.0
en_native_00795,en,4.0,6.0,3.324324,31.0,0.089847,0.627083,0.605263,3.0,0.0,4.714286,38.0,1.0,38.0
en_native_00796,en,5.0,6.0,3.483871,16.0,0.112383,0.514706,0.5,9.0,1.0,4.285714,32.0,1.0,32.0
en_native_00797,en,3.0,11.0,3.085106,38.0,0.065641,0.572917,0.666667,3.0,0.0,5.285714,48.0,1.0,48.0
en_native_00798,en,4.0,7.0,3.914894,45.0,0.083296,0.53125,0.604167,3.0,0.0,5.428571,48.0,1.0,48.0
en_native_00799,en,6.0,6.0,3.882353,43.0,0.076125,0.6,0.480769,4.0,1.0,6.428571,52.0,1.0,52.0
en_native_00800,en,2.0,5.0,3.185185,15.0,0.11797,0.708824,0.714286,3.0,0.0,3.571429,28.0,1.0,28.0
en_native_00801,en,3.0,5.0,2.962963,17.0,0.109739,0.753125,0.571429,5.0,0.0,3.714286,28.0,1.0,28.0
en_native_00802,en,4.0,5.0,3.642857,15.0,0.130102,0.884211,0.517241,5.0,1.0,3.142857,29.0,1.0,29.0
en_native_00803,en,2.0,4.0,3.227273,16.0,0.146694,0.884615,0.565217,3.0,0.0,3.0,23.0,1.0,23.0
en_native_00804,en,2.0,4.0,3.148148,14.0,0.116598,0.478571,0.5,0.0,1.0,2.714286,28.0,1.0,28.0
en_native_00805,en,4.0,7.0,3.808511,34.0,0.081032,0.741071,0.708333,6.0,1.0,5.857143,48.0,1.0,48.0
en_native_00806,en,1.0,3.0,2.9375,11.0,0.183594,0.822222,0.647059,0.0,0.0,2.142857,17.0,1.0,17.0
en_native_00807,en,1.0,5.0,3.066667,21.0,0.102222,0.525,0.580645,2.0,0.0,2.571429,31.0,1.0,31.0
en_native_00808,en,2.0,4.0,2.9,12.0,0.145,0.945455,0.571429,3.0,3.0,2.428571,21.0,1.0,21.0
en_native_00809,en,2.0,6.0,3.060606,24.0,0.092746,0.584375,0.647059,0.0,1.0,3.857143,34.0,1.0,34.0
en_native_00810,en,2.0,5.0,3.28,16.0,0.1312,0.839286,0.576923,3.0,3.0,3.142857,26.0,1.0,26.0
en_native_00811,en,1.0,4.0,2.8,6.0,0.186667,0.714286,0.5625,0.0,0.0,1.714286,16.0,1.0,16.0
en_native_00812,en,3.0,6.0,3.675676,24.0,0.099343,0.492105,0.578947,0.0,2.0,3.285714,38.0,1.0,38.0
en_native_00813,en,2.0,6.0,3.205882,22.0,0.094291,0.8375,0.657143,2.0,0.0,4.428571,35.0,1.0,35.0
en_native_00814,en,3.0,4.0,3.371429,27.0,0.096327,0.608824,0.611111,0.0,5.0,4.142857,36.0,1.0,36.0
en_native_00815,en,2.0,7.0,3.222222,24.0,0.089506,0.611765,0.594595,2.0,0.0,3.285714,37.0,1.0,37.0
en_native_00816,en,4.0,4.0,3.538462,23.0,0.136095,0.853333,0.444444,6.0,3.0,3.714286,27.0,1.0,27.0
en_native_00817,en,2.0,4.0,3.0,17.0,0.115385,0.65,0.666667,0.0,0.0,3.0,27.0,1.0,27.0
en_native_00818,en,3.0,7.0,3.767442,33.0,0.087615,0.486207,0.681818,3.0,3.0,4.714286,44.0,1.0,44.0
en_native_00819,en,2.0,6.0,3.458333,17.0,0.144097,0.646667,0.68,0.0,1.0,3.285714,25.0,1.0,25.0
en_native_00820,en,4.0,10.0,3.857143,54.0,0.061224,0.563235,0.75,2.0,3.0,7.571429,64.0,1.0,64.0
en_native_00821,en,1.0,3.0,2.75,9.0,0.229167,0.841667,0.615385,0.0,3.0,1.714286,13.0,1.0,13.0
en_native_00822,en,3.0,5.0,3.5,29.0,0.092105,0.5225,0.74359,0.0,2.0,4.285714,39.0,1.0,39.0
en_native_00823,en,3.0,6.0,3.259259,19.0,0.120713,0.833333,0.678571,3.0,2.0,3.857143,28.0,1.0,28.0
en_native_00824,en,3.0,4.0,3.6,26.0,0.12,0.5875,0.709677,3.0,1.0,3.285714,31.0,1.0,31.0
en_native_00825,en,3.0,6.0,3.625,28.0,0.090625,0.467857,0.731707,3.0,3.0,4.714286,41.0,1.0,41.0
en_native_00826,en,1.0,4.0,3.166667,9.0,0.175926,0.7,0.578947,0.0,1.0,2.142857,19.0,1.0,19.0
en_native_00827,en,3.0,5.0,3.861111,24.0,0.107253,0.4875,0.675676,3.0,2.0,3.571429,37.0,1.0,37.0
en_native_00828,en,6.0,4.0,3.413793,22.0,0.117717,0.770588,0.366667,10.0,1.0,3.857143,30.0,1.0,30.0
en_native_00829,en,2.0,4.0,3.04,14.0,0.1216,0.488462,0.538462,0.0,1.0,2.428571,26.0,1.0,26.0
en_native_00830,en,2.0,5.0,2.923077,14.0,0.112426,0.693333,0.62963,0.0,1.0,2.571429,27.0,1.0,27.0
en_native_00831,en,2.0,7.0,3.390244,32.0,0.082689,0.57,0.571429,0.0,2.0,3.714286,42.0,1.0,42.0
en_native_00832,en,3.0,7.0,3.815789,28.0,0.100416,0.9,0.74359,6.0,1.0,5.428571,39.0,1.0,39.0
en_native_00833,en,1.0,2.0,3.5,10.0,0.291667,0.5875,0.692308,0.0,0.0,1.714286,13.0,1.0,13.0
en_native_00834,en,3.0,5.0,3.034483,20.0,0.104637,0.334375,0.633333,0.0,1.0,3.0,30.0,1.0,30.0
en_native_00835,en,2.0,4.0,2.916667,11.0,0.243056,0.764286,0.615385,0.0,0.0,1.571429,13.0,1.0,13.0
en_native_00836,en,1.0,4.0,3.166667,8.0,0.263889,0.5,0.384615,0.0,0.0,1.285714,13.0,1.0,13.0
en_native_00837,en,4.0,9.0,3.317073,34.0,0.080904,0.478571,0.690476,3.0,0.0,5.428571,42.0,1.0,42.0
en_native_00838,en,2.0,5.0,2.722222,15.0,0.151235,0.594444,0.473684,3.0,0.0,1.857143,19.0,1.0,19.0
en_native_00839,en,1.0,3.0,3.214286,10.0,0.229592,0.54375,0.8,0.0,0.0,1.857143,15.0,1.0,15.0
en_native_00840,en,3.0,5.0,3.807692,25.0,0.14645,0.555556,0.592593,3.0,1.0,3.285714,27.0,1.0,27.0
en_native_00841,en,3.0,5.0,4.9375,57.0,0.077148,0.488571,0.630769,5.0,0.0,8.0,65.0,1.0,65.0
en_native_00842,en,3.0,4.0,3.52,20.0,0.1408,0.65,0.423077,0.0,0.0,3.142857,26.0,1.0,26.0
en_native_00843,en,5.0,6.0,5.2,36.0,0.13,0.53125,0.560976,8.0,0.0,5.428571,41.0,1.0,41.0
en_native_00844,en,9.0,7.0,3.844444,42.0,0.085432,0.66875,0.347826,15.0,0.0,6.428571,46.0,1.0,46.0
en_native_00845,en,2.0,4.0,3.8,22.0,0.126667,0.792857,0.483871,3.0,0.0,3.857143,31.0,1.0,31.0
en_native_00846,en,2.0,5.0,4.607143,15.0,0.164541,0.746154,0.517241,0.0,0.0,3.428571,29.0,1.0,29.0
en_native_00847,en,4.0,6.0,4.717391,30.0,0.102552,0.7,0.553191,3.0,1.0,5.857143,47.0,1.0,47.0
en_native_00848,en,3.0,7.0,4.318182,42.0,0.09814,0.604167,0.511111,0.0,8.0,5.571429,45.0,1.0,45.0
en_native_00849,en,9.0,9.0,4.340659,76.0,0.0477,0.648837,0.48913,8.0,2.0,10.0,92.0,1.0,92.0
en_native_00850,en,5.0,6.0,4.553191,34.0,0.096876,0.7,0.458333,6.0,4.0,5.857143,48.0,1.0,48.0
en_native_00851,en,1.0,3.0,3.071429,11.0,0.219388,0.675,0.466667,0.0,0.0,1.857143,15.0,1.0,15.0
en_native_00852,en,1.0,2.0,2.5,4.0,0.3125,0.5,0.444444,2.0,0.0,1.142857,9.0,1.0,9.0
en_native_00853,en,3.0,5.0,3.633333,23.0,0.121111,0.63,0.483871,0.0,0.0,4.0,31.0,1.0,31.0
en_native_00854,en,3.0,4.0,2.642857,12.0,0.188776,0.711111,0.5625,0.0,1.0,1.857143,16.0,2.0,8.0
en_native_00855,en,1.0,3.0,3.0,10.0,0.1875,0.725,0.588235,0.0,3.0,2.142857,17.0,1.0,17.0
en_native_00856,en,4.0,6.0,3.702703,20.0,0.100073,0.835294,0.657895,8.0,1.0,5.0,38.0,1.0,38.0
en_native_00857,en,4.0,6.0,3.793103,28.0,0.130797,0.5675,0.6,0.0,0.0,3.857143,30.0,1.0,30.0
en_native_00858,en,1.0,4.0,3.6,14.0,0.24,0.7125,0.625,0.0,0.0,2.0,16.0,1.0,16.0
en_native_00859,en,3.0,6.0,2.833333,15.0,0.157407,0.454545,0.368421,0.0,0.0,2.428571,19.0,1.0,19.0
en_native_00860,en,4.0,9.0,4.327586,34.0,0.074614,0.627586,0.694915,3.0,3.0,7.428571,59.0,1.0,59.0
en_native_00861,en,4.0,3.0,3.923077,16.0,0.150888,0.771429,0.37037,3.0,0.0,3.428571,27.0,1.0,27.0
en_native_00862,en,6.0,5.0,4.088235,27.0,0.120242,0.6025,0.428571,12.0,5.0,4.285714,35.0,1.0,35.0
en_native_00863,en,4.0,8.0,2.928571,19.0,0.104592,0.575,0.482759,5.0,0.0,3.857143,29.0,1.0,29.0
en_native_00864,en,1.0,5.0,3.0,12.0,0.2,0.5875,0.625,0.0,0.0,2.0,16.0,1.0,16.0
en_native_00865,en,1.0,3.0,3.133333,10.0,0.208889,0.8,0.5,2.0,0.0,2.0,16.0,1.0,16.0
en_native_00866,en,8.0,8.0,3.921875,60.0,0.061279,0.65,0.476923,12.0,0.0,9.142857,65.0,1.0,65.0
en_native_00867,en,3.0,6.0,4.071429,17.0,0.145408,0.423333,0.517241,2.0,0.0,3.571429,29.0,1.0,29.0
en_native_00868,en,1.0,5.0,3.62963,16.0,0.134431,0.642308,0.5,2.0,0.0,2.714286,28.0,1.0,28.0
en_native_00869,en,3.0,5.0,4.235294,31.0,0.124567,0.513333,0.657143,3.0,0.0,4.571429,35.0,1.0,35.0
en_native_00870,en,4.0,5.0,4.2,20.0,0.12,0.5875,0.555556,2.0,4.0,4.142857,36.0,1.0,36.0
en_native_00871,en,8.0,7.0,4.764706,59.0,0.070069,0.563793,0.376812,17.0,14.0,8.857143,69.0,1.0,69.0
en_native_00872,en,1.0,3.0,2.733333,11.0,0.182222,0.727273,0.5,0.0,4.0,1.857143,16.0,1.0,16.0
en_native_00873,en,1.0,4.0,2.55,7.0,0.1275,0.785714,0.571429,0.0,0.0,2.142857,21.0,1.0,21.0
en_native_00874,en,2.0,3.0,3.615385,13.0,0.278107,0.333333,0.285714,3.0,0.0,1.142857,14.0,1.0,14.0
en_native_00875,en,1.0,4.0,2.230769,8.0,0.171598,0.75625,0.5,0.0,0.0,1.428571,14.0,1.0,14.0
en_native_00876,en,5.0,6.0,4.522727,39.0,0.102789,0.810714,0.511111,7.0,3.0,5.428571,45.0,1.0,45.0
en_native_00877,en,3.0,4.0,3.5625,15.0,0.222656,0.545455,0.529412,3.0,0.0,2.285714,17.0,1.0,17.0
en_native_00878,en,4.0,5.0,4.0,37.0,0.102564,0.713043,0.475,6.0,4.0,5.0,40.0,1.0,40.0
en_native_00879,en,1.0,3.0,3.142857,9.0,0.22449,0.5,0.533333,0.0,3.0,1.857143,15.0,1.0,15.0
en_native_00880,en,7.0,10.0,3.905405,60.0,0.052776,0.660714,0.586667,5.0,0.0,9.857143,75.0,1.0,75.0
en_native_00881,en,4.0,4.0,3.391304,15.0,0.147448,0.6,0.333333,3.0,0.0,3.0,24.0,1.0,24.0
en_native_00882,en,7.0,6.0,4.125,21.0,0.103125,0.514583,0.365854,3.0,5.0,5.0,41.0,1.0,41.0
en_native_00883,en,2.0,4.0,4.655172,24.0,0.160523,0.533333,0.666667,0.0,0.0,3.571429,30.0,1.0,30.0
en_native_00884,en,2.0,4.0,3.9,14.0,0.13,0.538462,0.419355,3.0,0.0,2.857143,31.0,1.0,31.0
en_native_00885,en,12.0,11.0,4.609756,38.0,0.056217,0.612037,0.404762,12.0,1.0,9.571429,84.0,2.0,42.0
en_native_00886,en,1.0,3.0,2.785714,9.0,0.19898,0.6,0.666667,0.0,0.0,1.857143,15.0,1.0,15.0
en_native_00887,en,1.0,3.0,2.7,6.0,0.27,0.666667,0.545455,0.0,0.0,1.142857,11.0,1.0,11.0
en_native_00888,en,1.0,4.0,3.65,19.0,0.1825,0.818182,0.47619,0.0,0.0,2.142857,21.0,1.0,21.0
en_native_00889,en,1.0,2.0,2.8,6.0,0.28,0.4,0.454545,0.0,0.0,1.428571,11.0,1.0,11.0
en_native_00890,en,1.0,2.0,2.777778,7.0,0.308642,0.6,0.4,0.0,0.0,1.0,10.0,1.0,10.0
en_native_00891,en,2.0,4.0,4.086957,20.0,0.177694,0.416667,0.416667,3.0,0.0,2.428571,24.0,1.0,24.0
en_native_00892,en,1.0,2.0,2.8,6.0,0.28,0.4,0.454545,0.0,0.0,1.428571,11.0,1.0,11.0
en_native_00893,en,1.0,3.0,3.1,8.0,0.31,0.5,0.363636,0.0,0.0,1.0,11.0,1.0,11.0
en_native_00894,en,2.0,3.0,3.454545,17.0,0.157025,0.25,0.434783,0.0,0.0,2.285714,23.0,1.0,23.0
en_native_00895,en,1.0,2.0,3.416667,10.0,0.284722,0.375,0.538462,0.0,0.0,1.571429,13.0,1.0,13.0
en_native_00896,en,1.0,3.0,3.1,6.0,0.31,0.5,0.454545,0.0,0.0,1.0,11.0,1.0,11.0
en_native_00897,en,6.0,4.0,3.0,16.0,0.088235,0.396875,0.388889,3.0,0.0,3.714286,36.0,2.0,18.0
en_native_00898,en,2.0,3.0,3.428571,13.0,0.244898,0.8,0.533333,3.0,0.0,1.857143,15.0,1.0,15.0
en_native_00899,en,3.0,5.0,3.0625,13.0,0.191406,0.5,0.411765,3.0,0.0,1.714286,17.0,1.0,17.0
en_native_00900,en,1.0,3.0,3.214286,10.0,0.229592,0.333333,0.466667,0.0,3.0,1.571429,15.0,1.0,15.0
en_native_00901,en,1.0,2.0,3.583333,7.0,0.298611,0.428571,0.538462,0.0,0.0,1.285714,13.0,1.0,13.0
en_native_00902,en,1.0,2.0,2.777778,5.0,0.308642,0.6,0.5,0.0,0.0,1.0,10.0,1.0,10.0
en_native_00903,en,1.0,2.0,2.6,5.0,0.26,0.6,0.545455,0.0,0.0,1.142857,11.0,1.0,11.0
en_native_00904,en,1.0,2.0,2.6,7.0,0.26,0.6,0.454545,0.0,0.0,1.142857,11.0,1.0,11.0
en_native_00905,en,2.0,4.0,3.266667,13.0,0.108889,0.6,0.612903,0.0,4.0,3.857143,31.0,1.0,31.0
en_native_00906,en,1.0,4.0,2.941176,12.0,0.17301,0.478571,0.5,0.0,0.0,2.285714,18.0,1.0,18.0
en_native_00907,en,1.0,3.0,3.1,6.0,0.31,0.5,0.454545,0.0,0.0,1.0,11.0,1.0,11.0
en_native_00908,en,1.0,3.0,2.9,6.0,0.29,0.5,0.454545,0.0,0.0,1.0,11.0,1.0,11.0
en_native_00909,en,1.0,4.0,2.166667,4.0,0.180556,0.428571,0.461538,0.0,0.0,1.571429,13.0,1.0,13.0
en_native_00910,en,1.0,3.0,3.363636,9.0,0.305785,0.666667,0.416667,0.0,0.0,1.142857,12.0,1.0,12.0
en_native_00911,en,1.0,4.0,4.333333,22.0,0.160494,0.491176,0.678571,0.0,1.0,3.142857,28.0,1.0,28.0
en_native_00912,en,4.0,4.0,4.0,27.0,0.142857,0.6125,0.517241,6.0,0.0,3.857143,29.0,1.0,29.0
en_native_00913,en,3.0,5.0,3.6875,18.0,0.115234,0.65,0.558824,3.0,0.0,4.0,34.0,2.0,17.0
en_native_00914,en,3.0,4.0,3.848485,20.0,0.116621,0.461905,0.5,3.0,0.0,3.285714,34.0,1.0,34.0
en_native_00915,en,2.0,5.0,3.310345,25.0,0.11415,0.708333,0.633333,0.0,0.0,3.0,30.0,1.0,30.0
en_native_00916,en,2.0,4.0,3.8,17.0,0.19,0.615385,0.619048,0.0,0.0,2.428571,21.0,1.0,21.0
en_native_00917,en,5.0,6.0,2.821429,14.0,0.100765,0.513333,0.344828,3.0,0.0,3.142857,29.0,1.0,29.0
en_native_00918,en,3.0,4.0,2.894737,12.0,0.152355,0.7,0.35,0.0,3.0,2.142857,20.0,1.0,20.0
en_native_00919,en,8.0,5.0,3.512821,27.0,0.090072,0.435,0.275,6.0,1.0,5.0,40.0,1.0,40.0
en_native_00920,en,3.0,3.0,3.52381,13.0,0.1678,0.759091,0.5,0.0,0.0,2.571429,22.0,1.0,22.0
en_native_00921,en,3.0,8.0,3.4,33.0,0.097143,0.65,0.638889,3.0,0.0,4.285714,36.0,1.0,36.0
en_native_00922,en,5.0,6.0,5.159091,41.0,0.117252,0.54375,0.511111,3.0,3.0,5.571429,45.0,1.0,45.0
en_native_00923,en,2.0,3.0,3.157895,16.0,0.166205,0.692308,0.55,0.0,0.0,2.428571,20.0,1.0,20.0
en_native_00924,en,5.0,5.0,3.16,22.0,0.1264,0.65,0.384615,7.0,1.0,3.285714,26.0,1.0,26.0
en_native_00925,en,4.0,6.0,3.911765,24.0,0.115052,0.7375,0.428571,6.0,0.0,4.428571,35.0,1.0,35.0
en_native_00926,en,6.0,7.0,3.289474,31.0,0.086565,0.786957,0.487179,8.0,0.0,5.0,39.0,1.0,39.0
en_native_00927,en,5.0,6.0,4.0,26.0,0.142857,0.75625,0.275862,7.0,1.0,3.285714,29.0,1.0,29.0
en_native_00928,en,3.0,5.0,2.894737,16.0,0.152355,0.672727,0.4,3.0,5.0,2.714286,20.0,1.0,20.0
en_native_00929,en,3.0,6.0,4.027027,35.0,0.108839,0.744444,0.552632,3.0,3.0,4.142857,38.0,1.0,38.0
en_native_00930,en,3.0,7.0,4.083333,23.0,0.113426,0.7875,0.540541,0.0,1.0,4.285714,37.0,1.0,37.0
en_native_00931,en,2.0,4.0,2.2,8.0,0.22,0.671429,0.454545,3.0,0.0,1.428571,11.0,1.0,11.0
en_native_00932,en,6.0,6.0,3.65,39.0,0.09125,0.567391,0.390244,8.0,0.0,5.285714,41.0,1.0,41.0
en_native_00933,en,6.0,10.0,4.347826,37.0,0.094518,0.76875,0.446809,6.0,0.0,5.714286,47.0,1.0,47.0
en_native_00934,en,1.0,6.0,3.409091,15.0,0.154959,0.605,0.521739,0.0,0.0,2.285714,23.0,1.0,23.0
en_native_00935,en,4.0,9.0,3.606061,30.0,0.109275,0.686842,0.705882,3.0,1.0,4.571429,34.0,1.0,34.0
en_native_00936,en,2.0,4.0,3.405405,28.0,0.092038,0.463889,0.605263,0.0,0.0,4.142857,38.0,1.0,38.0
en_native_00937,en,1.0,4.0,3.103448,15.0,0.107015,0.702632,0.633333,0.0,0.0,3.285714,30.0,1.0,30.0
en_native_00938,en,2.0,4.0,3.068966,19.0,0.105826,0.634211,0.633333,0.0,2.0,3.571429,30.0,1.0,30.0
en_native_00939,en,2.0,4.0,3.137931,13.0,0.108205,0.556667,0.4,3.0,0.0,2.571429,30.0,1.0,30.0
en_native_00940,en,1.0,4.0,2.1875,8.0,0.136719,0.705,0.529412,0.0,0.0,1.714286,17.0,1.0,17.0
en_native_00941,en,8.0,6.0,4.142857,28.0,0.06576,0.790789,0.507692,12.0,1.0,7.285714,65.0,2.0,32.5
en_native_00942,en,4.0,6.0,3.73913,40.0,0.081285,0.755357,0.574468,4.0,1.0,5.428571,47.0,1.0,47.0
en_native_00943,en,4.0,5.0,3.052632,17.0,0.160665,0.725,0.45,3.0,0.0,2.142857,20.0,1.0,20.0
en_native_00944,en,4.0,5.0,3.457143,27.0,0.098776,0.669048,0.555556,0.0,0.0,4.571429,36.0,1.0,36.0
en_native_00945,en,4.0,8.0,3.111111,23.0,0.115226,0.528571,0.5,0.0,2.0,3.0,28.0,1.0,28.0
en_native_00946,en,4.0,9.0,3.931034,25.0,0.135553,0.6875,0.666667,5.0,1.0,3.714286,30.0,1.0,30.0
en_native_00947,en,4.0,6.0,3.769231,32.0,0.096647,0.779545,0.45,6.0,0.0,4.571429,40.0,1.0,40.0
en_native_00948,en,3.0,5.0,3.526316,18.0,0.185596,0.76,0.5,3.0,1.0,2.428571,20.0,1.0,20.0
en_native_00949,en,3.0,6.0,3.514286,20.0,0.100408,0.713636,0.555556,0.0,0.0,4.428571,36.0,1.0,36.0
en_native_00950,en,8.0,9.0,3.297297,35.0,0.089116,0.72,0.394737,6.0,2.0,4.857143,38.0,1.0,38.0
en_native_00951,en,5.0,9.0,3.945455,37.0,0.071736,0.760938,0.589286,3.0,1.0,6.142857,56.0,1.0,56.0
en_native_00952,en,4.0,7.0,3.416667,22.0,0.094907,0.604762,0.486486,0.0,4.0,4.571429,37.0,1.0,37.0
